can_id,can_nam,can_off,can_off_sta,can_off_dis,can_par_aff,can_inc_cha_ope_sea,can_str1,can_str2,can_cit,can_sta,can_zip,ind_ite_con,ind_uni_con,ind_con,par_com_con,oth_com_con,can_con,tot_con,tra_fro_oth_aut_com,can_loa,oth_loa,tot_loa,off_to_ope_exp,off_to_fun,off_to_leg_acc,oth_rec,tot_rec,ope_exp,exe_leg_acc_dis,fun_dis,tra_to_oth_aut_com,can_loa_rep,oth_loa_rep,tot_loa_rep,ind_ref,par_com_ref,oth_com_ref,tot_con_ref,oth_dis,tot_dis,cas_on_han_beg_of_per,cas_on_han_clo_of_per,net_con,net_ope_exp,deb_owe_by_com,deb_owe_to_com,cov_sta_dat,cov_end_dat,winner,votes
H4OH14102,"WAGER, MICHAEL",H,OH,14,DEM,CHALLENGER,PO BOX 779,,CHAGRIN FALLS,OH,44022,"$176,478.64 ","$29,456.65 ","$205,935.29 ",,"$19,800.00 ",$913.44 ,"$226,648.73 ",,,,,"$5,437.46 ",,,,"$232,086.19 ","$197,156.10 ",,,,,,,$100.00 ,,,$100.00 ,"$11,845.00 ","$209,101.10 ","$7,188.01 ","$30,173.10 ","$226,548.73 ","$191,718.64 ",,,01-01-15,10/19/2016,,
H6TX21228,"WAKELY, THOMAS MR.",H,TX,21,DEM,CHALLENGER,16406 LEDGE POINT,,SAN ANTONIO,TX,78232,"$14,400.00 ","$29,645.00 ","$44,045.00 ",,"$8,300.00 ",,"$52,345.00 ",,"$12,151.00 ",,"$12,151.00 ",,,,,"$64,497.00 ","$56,307.00 ",,,,,,,,,,,"$6,005.00 ","$62,313.00 ",,"$1,940.00 ","$52,345.00 ","$56,307.00 ","$12,151.00 ",,10/14/2015,10/19/2016,,
H6IL14129,"WALZ, JIM",H,IL,14,DEM,CHALLENGER,4159 N BROWN CIRCLE,,GURNEE,IL,60031,"$10,405.00 ","$8,171.00 ","$18,576.00 ",,"$2,250.00 ",,"$20,826.00 ",,"$1,000.00 ",,"$1,000.00 ",,,,,"$21,826.00 ","$17,363.45 ",,,,,,,"$2,980.00 ",,,"$2,980.00 ",,"$20,343.45 ",,"$1,482.55 ","$17,846.00 ","$17,363.45 ","$1,000.00 ",,01-01-16,10/19/2016,,
H6KS04173,"WALZ-ALLEN, MIRANDA",H,KS,4,IND,CHALLENGER,612 HOMES STREET,,KIOWA,KS,67020,"$40,200.00 ","$3,888.86 ","$44,088.86 ",,,,"$44,088.86 ",,"$56,106.34 ",,"$56,106.34 ",,,,$12.25 ,"$100,207.45 ","$75,299.67 ",,,,,,,,,,,,"$75,299.67 ",,"$24,907.45 ","$44,088.86 ","$75,299.67 ","$73,618.98 ",,3/31/2016,10/19/2016,,
H6IA04134,"WEAVER, KIMBERLY",H,IA,4,DEM,CHALLENGER,702 6TH AVE,,SHELDON,IA,51201,"$52,040.00 ","$73,198.14 ","$125,238.14 ",,"$16,100.00 ",,"$141,338.14 ",,,"$5,002.36 ","$5,002.36 ",,,,,"$146,340.50 ","$101,503.47 ",,,,,,,$25.00 ,,,$25.00 ,"$2,346.00 ","$103,874.47 ",,"$44,346.64 ","$141,313.14 ","$101,503.47 ","$5,002.36 ","$5,002.36 ",07-01-15,10/19/2016,,
H2AZ04143,"WEISSER, MIKEL",H,AZ,4,DEM,CHALLENGER,4490 N SUNDOWN DR,,GOLDEN VALLEY,AZ,86413,"$20,865.26 ","$10,652.32 ","$31,517.58 ",,$250.00 ,,"$31,767.58 ",,$500.00 ,,$500.00 ,,,,,"$32,267.58 ","$27,671.67 ",,,,,,,,,,,$907.25 ,"$28,578.92 ","$2,719.03 ","$6,407.69 ","$31,767.58 ","$27,671.67 ","$19,513.87 ",,01-01-15,10/19/2016,,
H6FL03073,"WELLS, THOMAS BECKWITH",H,FL,3,DEM,CHALLENGER,502 NE 6TH AVE,,GAINESVILLE,FL,32601,,$316.00 ,$316.00 ,,,"$7,600.00 ","$7,916.00 ",,,,,,,,,"$7,916.00 ","$7,490.01 ",,,,,,,,,,,,"$7,490.01 ",,$425.99 ,"$7,916.00 ","$7,490.01 ",,,04-01-16,10/19/2016,,
H6MI06159,"WENKE, LAURENCE RAYMOND",H,MI,6,LIB,CHALLENGER,3598 WYNGATE MEADOW,,GALESBURG,MI,49053,,,,,,,,,,,,,,,,,"$6,726.98 ",,,,,,,,,,,,"$6,726.98 ","$100,000.00 ","$93,273.02 ",,"$10,464.76 ",,,06-06-16,10/19/2016,,
H4FL08077,"WESTBROOK, CORRY",H,FL,8,DEM,CHALLENGER,1051 35TH AVE,,VERO BEACH,FL,32960,"$16,671.21 ","$9,250.39 ","$25,921.60 ",,,,"$25,921.60 ",,,"$10,600.00 ","$10,600.00 ",,,,,"$36,521.60 ","$25,738.72 ",,,,,"$9,029.67 ","$9,029.67 ",,,,,"$19,000.00 ","$53,768.39 ","$29,231.83 ","$6,697.87 ","$25,921.60 ","$25,738.72 ","$11,570.33 ",,01-01-15,10/19/2016,,
H4CA47069,"WHALLON, ANDREW",H,CA,47,REP,CHALLENGER,1995 CANAL AVE,,LONG BEACH,CA,90810,"$2,300.00 ","$3,190.00 ","$5,490.00 ",,$250.00 ,,"$5,740.00 ",,"$61,500.00 ",,"$61,500.00 ",$458.65 ,,,,"$67,698.65 ","$65,765.67 ",,,,,,,,,,,,"$65,765.67 ",$498.48 ,"$2,431.46 ","$5,740.00 ","$65,307.02 ","$116,300.00 ",,01-01-15,10/19/2016,,
H2OH15095,"WHARTON, RICHARD SCOTT",H,OH,15,DEM,CHALLENGER,7365 CHILLICOTHE-LANCASTER RD,,AMANDA,OH,43102,"$10,834.00 ","$1,930.00 ","$12,764.00 ",$200.00 ,,,"$12,964.00 ",,"$17,000.00 ",,"$17,000.00 ",,,,,"$29,964.00 ","$28,950.09 ",,,,,,,,,,,,"$28,950.09 ",,"($1,869.09)","$12,964.00 ","$28,944.09 ",,,07-01-16,10/19/2016,,
H6IL13121,"WICKLUND, MARK DAVID",H,IL,13,DEM,CHALLENGER,PO BOX 293,,DECATUR,IL,62521,"$2,753.00 ","$5,566.19 ","$8,319.19 ",,$275.00 ,"$17,419.93 ","$26,014.12 ",,,,,,,,,"$26,014.12 ","$23,337.01 ",,,,,,,,,,,,"$23,337.01 ",,"$1,752.11 ","$26,014.12 ","$23,337.01 ",,,07-01-15,10/19/2016,,
S6SD01091,"WILLIAMS, JAY HENLEY",S,SD,0,DEM,CHALLENGER,PO BOX 61,,YANKTON,SD,57078,"$29,873.00 ","$14,994.00 ","$44,857.00 ",,"$15,800.00 ",,"$60,657.00 ",,,,,,,,,"$60,657.00 ","$42,494.00 ",,,,,,,,,,,"$4,188.00 ","$46,684.00 ",,"$13,971.00 ","$60,657.00 ","$42,494.00 ",,,01-01-16,10/19/2016,,
H6VA03089,"WILLIAMS, MARTIN L. MR.",H,VA,3,REP,CHALLENGER,2633 DEERFIELD CRES,,CHESAPEAKE,VA,23321,"$30,997.00 ","$14,015.00 ","$45,012.00 ",$318.00 ,"$9,292.31 ",,"$54,622.31 ",,"$12,500.00 ",,"$12,500.00 ",$12.00 ,,,,"$67,134.31 ","$58,746.89 ",,,,,,,,,,,,"$58,746.89 ",,"$8,387.42 ","$54,622.31 ","$58,734.89 ","$12,500.00 ",,01-01-16,10/19/2016,,
H4MO07131,"WILLIAMS, REBECCA GENEVIEVE MS",H,MO,7,DEM,CHALLENGER,11186,,NEOSHO,MO,64850,"$6,475.00 ","$10,843.30 ","$17,318.30 ",$287.00 ,,,"$17,605.30 ",,,,,,,,,"$17,605.30 ","$9,308.05 ",,,$300.00 ,,,,,,,,"$1,700.00 ","$11,308.05 ",,"$6,297.25 ","$17,605.30 ","$9,308.05 ",,,11-05-14,10/19/2016,,
H6NY24185,"WILLIAMS, STEVE",H,NY,24,DEM,CHALLENGER,PO BOX 223,,BALDWINSVILLE,NY,13027,"$178,247.00 ","$36,063.00 ","$214,310.00 ",,"$10,000.00 ","$29,285.00 ","$253,595.00 ",,"$71,000.00 ",,"$71,000.00 ",$155.99 ,,,"$4,000.00 ","$328,750.99 ","$323,937.69 ",,,,,,,"$4,225.00 ",,,"$4,225.00 ",,"$328,162.69 ",,$588.30 ,"$249,370.00 ","$323,781.70 ","$74,000.00 ",,10/14/2015,10/19/2016,,
H2AZ05132,"WILLIAMSON, WALTER JOHN",H,AZ,6,DEM,CHALLENGER,"6480 N 82ND ST, APT 205",,SCOTTSDALE,AZ,85250,"$1,009.41 ",$616.95 ,"$1,626.36 ",,,,"$1,626.36 ",,"$4,300.00 ",,"$4,300.00 ",,,,,"$5,926.36 ","$5,911.62 ",,,,,,,,,,,,"$5,911.62 ",$352.56 ,$331.30 ,"$1,626.36 ","$5,911.62 ","$11,889.41 ",,01-01-15,10/19/2016,,
H6OR05143,"WILLIS, COLM",H,OR,5,REP,CHALLENGER,PO BOX 893,,STAYTON,OR,97383,"$163,981.38 ","$56,502.73 ","$220,484.11 ",$500.00 ,"$20,950.00 ",$810.98 ,"$242,745.09 ",,"$9,000.00 ",,"$9,000.00 ",,,,,"$251,745.09 ","$238,415.87 ",,,,,,,,,,,,"$238,415.87 ",,"$13,329.22 ","$242,745.09 ","$238,415.87 ","$9,000.00 ",,10-01-15,10/19/2016,,
S6NY00425,"WILSON, ROBIN LAVERNE",S,NY,0,GRE,CHALLENGER,995 JEFFERSON AVE APT 4,,BROOKLYN,NY,11221,"$1,276.00 ","$3,361.00 ","$4,637.00 ",,,,"$4,637.00 ",,,,,,,,$522.00 ,"$5,160.00 ","$4,153.00 ",,,,,,,,,,,$370.00 ,"$4,523.00 ",,$636.00 ,"$4,637.00 ","$4,153.00 ",,,4/25/2016,10/19/2016,,
H2MI04237,"WIRTH, DEBRA FREIDELL",H,MI,4,W,CHALLENGER,13641 PEARWOOD DRIVE,,DEWITT,MI,48820,"$1,000.00 ","$1,115.00 ","$2,115.00 ",,,,"$2,115.00 ",,"$11,607.20 ",,"$11,607.20 ",,,,,"$13,722.20 ","$11,587.80 ",,,,,,,,,,,,"$11,587.80 ",,"$2,134.40 ","$2,115.00 ","$11,587.80 ","$11,607.20 ",,07-01-16,10/19/2016,,
H6IN05257,"WITTLIEF, MATTHEW",H,IN,5,LIB,CHALLENGER,10505 TREBAH CIRCLE,,CARMEL,IN,46032,"$2,099.83 ","$3,540.00 ","$5,639.83 ",,,$750.01 ,"$6,389.84 ",,,,,,,,,"$6,389.84 ","$4,599.81 ",,,,,,,,,,,,"$4,599.81 ",,"$1,790.03 ","$6,389.84 ","$4,599.81 ",,,06-01-16,10/19/2016,,
H4MA03097,"WOFFORD, ROSEANN",H,MA,3,REP,CHALLENGER,18 LEXINGTON AVE,,HAVERHILL,MA,1835,"$14,744.25 ","$5,544.24 ","$20,288.49 ",,"$4,715.00 ",,"$25,003.49 ",,"$15,000.00 ",,"$15,000.00 ",,,,,"$40,003.49 ","$19,181.85 ",,,,,,,,,,,,"$19,181.85 ","$1,056.22 ","$21,877.86 ","$25,003.49 ","$19,181.85 ","$32,900.00 ",,01-01-15,10/19/2016,,
H6CA33106,"WRIGHT, KENNETH W DR.",H,CA,33,REP,CHALLENGER,515 PASEO DE PLAYA,,REDONDO BEACH,CA,90277,"$56,263.00 ","$5,077.00 ","$61,340.00 ",,,,"$61,340.00 ",,,"$6,000.00 ","$6,000.00 ","$1,050.00 ",,,$0.55 ,"$68,390.55 ","$42,005.70 ",,,,,,,,,,,"$22,769.00 ","$64,774.70 ",,"$3,615.85 ","$61,340.00 ","$40,955.70 ","$6,000.00 ",,01-01-16,10/19/2016,,
H6OH01096,"YOUNG, MICHELE LORI",H,OH,1,DEM,CHALLENGER,8525 GIVEN ROAD,,CINCINNATI,OH,45243,"$78,150.00 ","$20,285.22 ","$98,435.22 ",,"$17,750.00 ","$36,447.85 ","$152,633.07 ",,"$52,000.00 ",,"$52,000.00 ",$35.00 ,,,,"$204,668.07 ","$156,566.96 ",,,,,,,,,"$1,750.00 ","$1,750.00 ","$3,700.00 ","$162,016.96 ",,"$42,651.11 ","$150,883.07 ","$156,531.96 ","$52,000.00 ",,01-01-16,10/19/2016,,
H6NY12131,"LINDNER, PETE",H,NY,12,DEM,CHALLENGER,1 IRVING PLACE,APT G-23-C,NY,NY,10003,"$2,600.00 ",,"$2,600.00 ",,,,"$2,600.00 ",,"$4,000.00 ",,"$4,000.00 ",$146.01 ,,,$250.00 ,"$6,996.01 ","$7,476.87 ",,,,,,,,,,,"$11,157.34 ","$18,634.21 ",,"($13,884.02)","$2,600.00 ","$7,330.86 ","$6,600.00 ",,01-01-16,10/18/2016,,
H6NV01224,"HORNE, FREDDY A",H,NV,1,REP,CHALLENGER,5658 NEW SEABURY CT,,LAS VEGAS,NV,89122,"$40,246.28 ",$220.00 ,"$40,466.28 ",,,,"$40,466.28 ",,"$33,396.27 ",,"$33,396.27 ",,,,,"$73,862.55 ","$72,526.27 ",,,,,,,,,,,"$1,336.28 ","$73,862.55 ",,,"$40,466.28 ","$72,526.27 ","$33,396.27 ",,01-01-16,10/16/2016,,
S6NC00324,"ABRAMS, MARCIA KAREN DR PHD",S,NC,0,REP,CHALLENGER,204 HELEN STREET,,FAYETTEVILLE,NC,28303,,,,,,"$13,300.00 ","$13,300.00 ",,,,,,,,,"$13,300.00 ","$13,300.00 ",,,,,,,,,,,,"$13,300.00 ",,,,,,,07-01-16,10/15/2016,,
H6WI01176,"BREU, TOM",H,WI,1,DEM,CHALLENGER,20 S BLACKHAWK ST,,JANESVILLE,WI,535452623,"$3,975.30 ","$5,467.94 ","$9,443.24 ",,,"$15,000.00 ","$24,443.24 ",,,,,,,,$1.18 ,"$24,444.42 ","$30,241.16 ",,,,,,,$1.04 ,,,$1.04 ,,"$30,242.20 ","$5,797.78 ",,"$24,442.20 ","$30,241.16 ",,,01-01-15,10/15/2016,,
S4OR00172,"CALLAHAN, MARK ALLEN",S,OR,0,REP,CHALLENGER,PO BOX 4352,,SALEM,OR,97302,"$11,473.00 ","$11,703.00 ","$23,176.00 ",,,"$2,700.00 ","$25,876.00 ",,"$6,093.00 ",,"$6,093.00 ",,,,,"$31,969.00 ","$23,044.00 ",,,,"$4,093.00 ",,"$4,093.00 ",,,,,,"$27,137.00 ",,"$2,920.00 ","$25,876.00 ","$23,044.00 ",,,07-01-15,10/15/2016,,
S6AK00144,"LOCHNER, BOB",S,AK,0,REP,CHALLENGER,4500 S CANTER CIRCLE,,WASILLA,AK,99654,$110.00 ,"$1,360.00 ","$1,360.00 ",,,$5.00 ,"$1,470.00 ",,"$16,135.00 ",,"$16,135.00 ",,,,,"$16,245.00 ","$17,382.00 ",,,,"$16,135.00 ",,,,,,,,"$33,517.00 ",,,"$1,470.00 ","$17,382.00 ",,,01-01-16,10/15/2016,,
H4TX21041,"MCCALL, BRIAN MATTHEW",H,TX,21,REP,CHALLENGER,678 ROSEWOOD,,BOERNE,TX,78006,"$120,546.00 ","$10,497.77 ","$131,043.77 ",,,$5.00 ,"$131,048.77 ",,"$52,672.62 ",,"$52,672.62 ",,,,$63.70 ,"$183,785.09 ","$164,971.63 ",,,,"$20,000.00 ",,"$20,000.00 ",,,,,,"$184,971.63 ","$1,186.54 ",,"$131,048.77 ","$164,971.63 ","$2,746.17 ",,01-01-15,10/15/2016,,
H6GA12031,"MCCRACKEN, TRICIA CARPENTER",H,GA,12,DEM,CHALLENGER,413 SCOTTS WAY,,AUGUSTA,GA,309093134,,,,,,"$6,882.00 ","$13,764.64 ",,"$34,410.00 ",,,,,,,"$20,646.00 ","$5,220.00 ",,,,"$6,882.00 ",,"$6,882.00 ",,,,,,"$10,440.00 ","$6,882.00 ","$1,662.00 ",,,,,01-01-16,10/15/2016,,
S6CO00366,"MENCONI, ARNOLD MICHAEL",S,CO,0,GRE,CHALLENGER,PO BOX 357,,CARBORDALE,CO,81623,"$11,501.00 ","$1,826.00 ","$13,328.00 ",$250.00 ,,$500.00 ,"$14,078.00 ",,,,,$200.00 ,,,,"$14,278.00 ","$13,583.00 ",,,,,,,,,,,,"$13,583.00 ",,$694.00 ,"$14,078.00 ","$13,383.00 ",,,01-01-16,10/15/2016,,
H4CO03241,"SHELDON, STEPHEN MARC",H,CO,3,DEM,CHALLENGER,82 S PENSTEMON LANE,,EAGLE,CO,81631,"$17,200.00 ",$845.00 ,"$18,045.00 ",,,$405.00 ,"$18,450.00 ",,,,,,,,,"$18,450.00 ","$7,383.00 ",,,,,,,"$11,060.00 ",,,"$11,060.00 ",,"$18,443.00 ",,$5.00 ,"$7,390.00 ","$7,383.00 ",,,01-01-16,10/15/2016,,
H6TX17101,"SIMS, KALEB",H,TX,17,REP,CHALLENGER,1205 DONNA ST.,,GROESBECK,TX,76642,"$21,662.00 ","$5,760.00 ","$27,422.00 ",,,,"$27,422.00 ",,,,,,,,$200.00 ,"$27,622.00 ","$27,622.00 ",,,,,,,,,,,,"$27,622.00 ",,,"$27,422.00 ","$27,622.00 ",,,10-01-15,10/15/2016,,
H6TX08175,"TOTH, STEVE",H,TX,8,REP,CHALLENGER,SUITE 100,CHESTNUT MEADOW DR,CONROE,TX,77384,"$152,148.90 ","$16,139.50 ","$168,288.40 ",,,,"$168,288.40 ",,,,,,,,"$5,859.25 ","$174,147.65 ","$173,987.65 ",,,,,,,,,,,$160.00 ,"$174,147.65 ",,,"$168,288.40 ","$173,987.65 ",,,10-01-15,10/15/2016,,
S6PA00274,"FETTERMAN, JOHN KART",S,PA,0,DEM,CHALLENGER,1215 BRADDOCK AVE,,BRADDOCK,PA,15104,"$288,520.00 ","$434,009.00 ","$722,533.00 ",,"$6,750.00 ","$29,723.00 ","$759,006.00 ",,,,,$758.00 ,,,,"$759,764.00 ","$761,074.00 ",,,,,,,$25.00 ,,,$25.00 ,,"$761,099.00 ",,"($1,335.00)","$758,981.00 ","$760,316.00 ",,,07-01-15,10/13/2016,,
H6NC09200,"HARRIS, MARK E",H,NC,9,REP,CHALLENGER,PO BOX 78835,,CHARLOTTE,NC,28271,"$147,897.00 ","$25,453.00 ","$173,350.00 ",,"$3,012.42 ","$3,081.55 ","$179,443.97 ",,,,,,,,"$1,300.00 ","$180,743.97 ","$180,341.37 ",,,,,,,$50.00 ,,,$50.00 ,$352.98 ,"$180,744.35 ",,($0.38),"$179,393.97 ","$180,341.37 ",,,01-01-16,10/13/2016,,
S6FL00509,"DE LA FUENTA, ROQUE ROCKY",S,FL,0,DEM,CHALLENGER,4925 INDEPENDENCE PARKWAY #195,,TAMPA,FL,33634,,$140.00 ,$140.00 ,,,,$140.00 ,,"$875,242.00 ",,"$875,242.00 ",,,,,"$875,382.00 ","$874,534.00 ",,,,,,,,,,,,"$874,534.00 ",,$848.00 ,$140.00 ,"$874,534.00 ","$875,243.00 ",,04-01-16,10-11-16,,
H6WV02127,"PEYTON, HARVEY D.",H,WV,2,DEM,CHALLENGER,P.O. BOX 216,,NITRO,WV,25143,"$119,509.22 ","$9,691.00 ","$129,200.22 ",,"$5,100.00 ","$15,000.00 ","$149,300.22 ",,"$55,000.00 ",,"$55,000.00 ",,,,,"$204,300.22 ","$204,300.22 ",,,,,,,,,,,,"$204,300.22 ",,,"$149,300.22 ","$204,300.22 ",,,01-01-16,10-10-16,,
H6WI06126,"SLATTERY, WILLIAM",H,WI,6,DEM,CHALLENGER,9704 PAUTZ RD.,,MARIBEL,WI,54227,"$9,245.00 ",,,,,,"$9,245.00 ",,"$30,000.00 ",,"$30,000.00 ",,,,,"$39,245.00 ","$35,814.00 ",,,,"$3,431.00 ",,"$3,431.00 ",,,,,,"$39,244.00 ",,,"$9,245.00 ","$35,814.00 ","$26,569.00 ",,04-01-16,10-04-16,,
S6WI00152,"ANDERSON, PHILLIP NORMAN",S,WI,0,LIB,CHALLENGER,2318 WESTCHESTER RD,,FITCHBURG,WI,53711,"$19,301.00 ",,"$19,301.00 ",,,"$1,195.00 ","$20,176.00 ",,,,,,,,,"$10,948.00 ","$5,608.00 ",,,,,,,,,,,,"$5,181.00 ",$295.00 ,$919.00 ,"$6,256.00 ","$5,181.00 ",,,01-01-16,10-01-16,,
H6KY03173,"BRATCHER, HAROLD",H,KY,3,REP,CHALLENGER,PO BOX 34053,,LOUISVILLE,KY,40232,"$6,550.00 ",$975.00 ,"$7,525.00 ",,,,"$7,525.00 ",,,,,,,,,"$7,525.00 ","$4,680.00 ",,,,,,,,,,,,"$4,680.00 ",,"$2,944.00 ","$7,525.00 ","$4,680.00 ",,,5/18/2016,10-01-16,,
H6IA03235,"ADAMS, DESMUND DOUGLAS",H,IA,3,DEM,CHALLENGER,P.O. BOX 878,,DES MOINES,IA,50304,"$59,171.31 ","$16,995.77 ","$76,167.08 ",,"$2,500.00 ",,"$78,667.08 ",,,,,$136.80 ,,,,"$78,803.88 ","$77,843.99 ",,,,,,,$250.00 ,,,$250.00 ,$160.00 ,"$78,253.99 ",,$549.89 ,"$78,417.08 ","$77,707.19 ","$6,819.94 ",,06-08-15,9/30/2016,,
H6FL11175,"ADAMS, EDDIE JR",H,FL,14,REP,CHALLENGER,PO BOX 11398,,TAMPA,FL,33610,$250.00 ,"$1,643.77 ","$1,893.77 ",,,,"$1,893.77 ",,,,,,,,,"$1,893.77 ","$1,659.26 ",,,,,,,,,,,,"$1,659.26 ",,$234.51 ,"$1,893.77 ","$1,659.26 ",,,10-01-15,9/30/2016,,
H0FL24049,"ADAMS, SANDY",H,FL,6,REP,CHALLENGER,P. O. BOX 830,,NEW SMYRNA BEACH,FL,32170,"$50,650.00 ","$8,301.00 ","$58,951.00 ",,"$35,748.35 ",,"$94,699.35 ",,"$86,043.76 ",,"$86,043.76 ",,,,,"$180,743.11 ","$79,357.09 ",,,,"$186,043.76 ",,"$186,043.76 ",$300.00 ,,"$1,000.00 ","$1,300.00 ",,"$266,700.85 ","$93,976.24 ","$8,018.50 ","$93,399.35 ","$79,357.09 ",,,01-01-15,9/30/2016,,
H6AZ09036,"AGRA, JOHN",H,AZ,9,REP,CHALLENGER,5320 N. 16TH ST. #204,,PHOENIX,AZ,85016,"$106,351.00 ","$1,845.00 ","$108,196.00 ",,,,"$108,196.00 ",,,,,,,,$570.00 ,"$108,766.00 ","$61,001.24 ",,,,,,,"$35,700.00 ",,,"$35,700.00 ",$26.27 ,"$96,727.51 ","$10,000.00 ","$22,038.49 ","$72,496.00 ","$61,001.24 ","$10,000.00 ",,04-01-16,9/30/2016,,
H6RI02276,"ARCHER, STEVEN",H,RI,2,DEM,CHALLENGER,121 DARROW DRIVE,,WARWICK,RI,2886,$250.00 ,$200.00 ,$450.00 ,,,,$450.00 ,,"$12,868.06 ",,"$12,868.06 ",,,,,"$13,318.06 ","$12,562.39 ",,,,,,,,,,,$95.10 ,"$12,657.49 ",,$660.57 ,$450.00 ,"$12,562.39 ","$12,868.06 ",,01-12-16,9/30/2016,,
H0NH01225,"ASHOOH, RICHARD E",H,NH,1,REP,CHALLENGER,59 PASTURE LANE,,BEDFORD,NH,3110,"$297,000.00 ","$12,575.22 ","$309,575.22 ",,"$7,500.00 ",,"$317,075.22 ",,,,,"$1,040.00 ",,,,"$318,115.22 ","$268,804.13 ",,,,,,,"$48,900.00 ",,,"$48,900.00 ","$1,269.04 ","$318,973.17 ","$1,301.86 ",$443.91 ,"$268,175.22 ","$267,764.13 ","$64,142.61 ",,01-01-15,9/30/2016,,
H6OK01185,"ATKINSON, THOMAS M.",H,OK,1,REP,CHALLENGER,2543 E. 33RD STREET,,TULSA,OK,74105,"$320,256.77 ","$4,239.00 ","$324,495.77 ",,"$8,100.00 ",,"$332,595.77 ",,"$450,000.00 ",,"$450,000.00 ",,,,,"$782,595.77 ","$776,343.73 ",,,,,,,,,,,,"$776,343.73 ",,"$6,252.04 ","$332,595.77 ","$776,343.73 ","$250,000.00 ",,04-01-16,9/30/2016,,
H6GU00042,"BABAUTA, ANTHONY M",H,GU,0,DEM,CHALLENGER,PO BOX 7182,,AGAT,GU,96928,"$22,303.00 ","$22,624.00 ","$44,927.00 ",,,,"$44,927.00 ",,,,,$963.00 ,,,,"$45,890.00 ","$44,860.00 ",,,,,,,,,,,,"$44,860.00 ",,"$1,029.00 ","$44,927.00 ","$43,897.00 ",,,6/14/2016,9/30/2016,,
H6CA31142,"BACA, JOE",H,CA,31,REP,CHALLENGER,P.O. BOX 2148,,RIALTO,CA,92377,"$26,450.00 ","$2,898.00 ","$29,348.00 ",,$500.00 ,,"$29,848.00 ",,,,,,,,,"$29,848.00 ","$28,617.74 ",,,,,,,,,,,,"$28,617.74 ",,"$1,230.26 ","$29,848.00 ","$28,617.74 ","$13,515.79 ",,01-01-16,9/30/2016,,
H6MI12272,"BAGWELL, THOMAS A",H,MI,12,LIB,CHALLENGER,1545 7TH STREET,,WYANDOTTE,MI,48192,$500.00 ,$105.00 ,$605.00 ,,$184.06 ,$100.00 ,$889.06 ,,,,,,,,,$889.06 ,$488.65 ,,,$80.00 ,,,,,,,,,$568.65 ,$238.00 ,$149.06 ,$889.06 ,$488.65 ,,,01-01-16,9/30/2016,,
H6MD06220,"BAKER, TERRY",H,MD,6,REP,CHALLENGER,P.O. BOX 4166,,HAGERSTOWN,MD,21741,"$12,414.00 ","$16,137.50 ","$28,551.50 ",,,"$11,280.00 ","$39,831.50 ",,,,,,,,,"$39,831.50 ","$39,823.88 ",,,,,,,,,,,,"$39,823.88 ",,$7.62 ,"$39,831.50 ","$39,823.88 ",,,07-01-15,9/30/2016,,
H2CA00096,"BARKLEY, MICHAEL JAMES",H,CA,10,DEM,CHALLENGER,167 N SHERIDAN AVE,,MANTECA,CA,95336,,$82.60 ,$82.60 ,$2.23 ,,,$84.83 ,,"$45,333.62 ",,"$45,333.62 ",$85.85 ,,,$417.30 ,"$45,921.60 ","$13,335.58 ",,,,,,,,,,,,"$13,335.58 ",$580.82 ,"$32,822.67 ",$84.83 ,"$13,249.73 ","$32,405.37 ",,01-01-15,9/30/2016,,
H6NC03179,"BARRETT, CHARLES DANIEL",H,NC,13,REP,CHALLENGER,3540 CLEMMONS RD SUITE 104,,CLEMMONS,NC,27012,"$16,650.00 ","$5,782.29 ","$22,432.29 ",,,,"$22,432.29 ",,"$218,970.12 ",,"$218,970.12 ",,,,,"$241,402.41 ","$241,402.41 ",,,,,,,,,,,,"$241,402.41 ",,,"$22,432.29 ","$241,402.41 ","$218,970.12 ",,04-01-16,9/30/2016,,
H6FL06100,"BARRINGER, ADAM",H,FL,6,REP,CHALLENGER,1331 SAXON DR,#106,NEW SMYRNA BEACH,FL,32169,"$223,577.63 ","$36,214.64 ","$259,792.27 ",,"$2,000.00 ","$1,005.66 ","$262,797.93 ",,,,,$14.88 ,,,,"$262,812.81 ","$200,858.19 ",,,,,,,"$60,004.67 ",,,"$60,004.67 ",,"$260,862.86 ",,"$1,949.95 ","$202,793.26 ","$200,843.31 ",,,04-01-15,9/30/2016,,
H6CA48245,"BAUGH, SCOTT",H,CA,48,REP,CHALLENGER,6662 BLUE HERON DRIVE,,HUNTINGTON BEACH,CA,92648,"$563,900.00 ","$1,105.00 ","$565,005.00 ",,"$1,000.00 ",,"$566,005.00 ",,,,,,,,,"$566,005.00 ","$13,176.82 ",,,,,,,"$7,000.00 ",,,"$7,000.00 ",,"$20,176.82 ",,"$545,828.18 ","$559,005.00 ","$13,176.82 ",,,01-01-16,9/30/2016,,
